"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-09","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","15710","A","","","0"
"2015-09","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","3.6","D","","","1"
"2015-09","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","625","D","","","0"
"2015-09","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","22430","A","","","0"
"2015-09","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","2.7","D","","","1"
"2015-09","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","240","D","","","0"
"2015-09","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","10210","A","","","0"
"2015-09","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","2.3","D","","","1"
"2015-10","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","358865","A","","","0"
"2015-10","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","15088160","A","","","0"
"2015-10","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","2.3","A","","","1"
"2015-10","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","4565","B","","","0"
"2015-10","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","198355","A","","","0"
"2015-10","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","2.2","B","","","1"
"2015-10","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","1365","D","","","0"
"2015-10","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","58570","A","","","0"
"2015-10","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","2.3","D","","","1"
"2015-10","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","8075","B","","","0"
"2015-10","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","403095","A","","","0"
"2015-10","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","2.0","B","","","1"
"2015-10","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","6940","C","","","0"
"2015-10","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","284540","A","","","0"
"2015-10","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","2.4","C","","","1"
"2015-10","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","50955","A","","","0"
"2015-10","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3312345","A","","","0"
"2015-10","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","1.5","A","","","1"
"2015-10","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","144705","A","","","0"
"2015-10","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","5806350","A","","","0"
"2015-10","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","2.4","A","","","1"
"2015-10","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","10835","B","","","0"
"2015-10","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","555105","A","","","0"
"2015-10","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","1.9","B","","","1"
"2015-10","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","10770","C","","","0"
"2015-10","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","455480","A","","","0"
"2015-10","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","2.3","C","","","1"
"2015-10","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","54280","A","","","0"
"2015-10","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1969245","A","","","0"
"2015-10","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","2.7","A","","","1"
"2015-10","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","65105","B","","","0"
"2015-10","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","1996280","A","","","0"
"2015-10","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","3.2","B","","","1"
"2015-10","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","365","D","","","0"
"2015-10","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","16035","A","","","0"
"2015-10","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","2.2","D","","","1"
"2015-10","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","525","E","","","0"
"2015-10","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","22405","A","","","0"
"2015-10","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","2.3","E","","","1"
"2015-10","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","375","D","","","0"
"2015-10","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","10350","A","","","0"
"2015-10","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","3.5","D","","","1"
"2015-11","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","364585","A","","","0"
"2015-11","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","15174310","A","","","0"
"2015-11","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","2.3","A","","","1"
"2015-11","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","4565","C","","","0"
"2015-11","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","193105","A","","","0"
"2015-11","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","2.3","C","","","1"
"2015-11","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","1635","E","","","0"
"2015-11","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","59230","A","","","0"
"2015-11","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","2.7","E","","","1"
"2015-11","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","7975","B","","","0"
"2015-11","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","399730","A","","","0"
"2015-11","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","2.0","B","","","1"
"2015-11","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","6055","D","","","0"
"2015-11","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","291340","A","","","0"
"2015-11","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","2.0","D","","","1"
"2015-11","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","56490","B","","","0"
"2015-11","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3328230","A","","","0"
"2015-11","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","1.7","B","","","1"
"2015-11","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","149850","B","","","0"
"2015-11","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","5858560","A","","","0"
"2015-11","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","2.5","B","","","1"
"2015-11","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","12890","B","","","0"
"2015-11","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","565525","A","","","0"
"2015-11","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","2.2","B","","","1"
"2015-11","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","11800","C","","","0"
"2015-11","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","465510","A","","","0"
"2015-11","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","2.5","C","","","1"
"2015-11","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","49465","B","","","0"
"2015-11","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1954230","A","","","0"
"2015-11","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","2.5","B","","","1"
"2015-11","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","62005","B","","","0"
"2015-11","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2009810","A","","","0"
"2015-11","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","3.0","B","","","1"
"2015-11","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","675","E","","","0"
"2015-11","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","16180","A","","","0"
"2015-11","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","4.0","D","","","1"
"2015-11","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","865","E","","","0"
"2015-11","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","22465","A","","","0"
"2015-11","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","3.7","E","","","1"
"2015-11","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","320","D","","","0"
"2015-11","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","10400","A","","","0"
"2015-11","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","3.0","D","","","1"
"2015-12","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","368355","A","","","0"
"2015-12","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","15134335","A","","","0"
"2015-12","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","2.4","A","","","1"
"2015-12","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","4575","C","","","0"
"2015-12","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","189305","A","","","0"
"2015-12","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","2.4","C","","","1"
"2015-12","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","1760","E","","","0"
"2015-12","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","59355","A","","","0"
"2015-12","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","2.9","D","","","1"
"2015-12","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","8200","B","","","0"
"2015-12","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","404525","A","","","0"
"2015-12","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","2.0","B","","","1"
"2015-12","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","6600","C","","","0"
"2015-12","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","281580","A","","","0"
"2015-12","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","2.3","C","","","1"
"2015-12","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","56915","B","","","0"
